id,prompt,category,image_path
194,A book on the desk isn't open and a book below the desk is open.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/194.png
1596,"The tallest building in the city lights up at night, while the shortest one remains in darkness.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1596.png
437,"A garden with no paths, only wildflowers.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/437.png
1422,"There are no sneakers under the table, only two pairs of heels.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1422.png
1425,A saucer is sitting beside a ceramic cup filled with steaming hot coffee.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1425.png
528,"Fields of lavender participating in a peaceful protest for bees, waving tiny banners.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/528.png
512,One lantern glowing softly next to five pebbles.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/512.png
511,Three kites soaring in the sky above two hills.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/511.png
1539,"A studio with two girls in suits, the girl without a tie looks busier than the one with a tie.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1539.png
664,"A bustling craft fair, a 'Handmade Goods' sign hanging from a stall, showcasing an array of artisan creations.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/664.png
976,"A tomato vine with several tomatoes on it, all yellow except the largest which is red.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/976.png
558,A knight in shining armor polishes his shield.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/558.png
687,A photographer capturing the sunrise from a mountain peak.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/687.png
1534,"Two cartoon mice are fighting over a loaf of bread that isn't mouldy, while other loaves of bread scattered next to it are mouldy.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1534.png
895,"A group of paper airplanes are racing, and one of the paper airplanes with jets is flying faster than the others.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/895.png
1090,An embarrassed owl caught in the act of stealing a hat from a scarecrow.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1090.png
972,Two handmade blankets folded at the foot of a neatly made bed.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/972.png
1442,"There is one apple and two bananas on the table, and the bananas are not fresher than the apples.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1442.png
1483,"Two frogs in tracksuits, competing in a high jump. The frog in blue tracksuit jumps higher than the frog not in blue tracksuit.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1483.png
1111,An octagonal planter beside a conical tree.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1111.png
214,"A mountain with no snow, under a bright sky.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/214.png
1384,"There is a large fish aquarium in the center of the luxurious living room, but there are no fish in it.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1384.png
312,A dancer in a flowing dress spinning in a spotlight.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/312.png
1346,A woman without heels wears a dress.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1346.png
680,Twinkling city lights from a high viewpoint.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/680.png
431,"All the doors in the hallway are closed, except for one that is slightly ajar.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/431.png
463,"A bookshelf filled with books, but not a single magazine.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/463.png
855,"Five books on a shelf, each with a bookmark sticking out.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/855.png
106,"On the party table, chocolate chip cookies outnumber the frosted cupcakes.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/106.png
483,"A bridge over a river, but no cars crossing.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/483.png
298,there are four chairs in the bedroom.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/298.png
1069,A girl with a star necklace holds an earth-colored lizard in her hand.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1069.png
360,"There are two shoes on the grass, the one without laces looks newer than the one with laces.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/360.png
755,A wooden shoe rack.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/755.png
703,A pair of running shoes with neon laces on a wooden floor next to a gym bag.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/703.png
1071,A cat in jeans and a t-shirt lounging on a sunny window sill.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1071.png
1105,A spiral staircase winding beside a cubic bookcase.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1105.png
771,A Beagle is chasing a squirrel around an oak tree.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/771.png
568,A robot and a dinosaur play chess in a post-apocalyptic landscape.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/568.png
1030,"A pair of shiny, leather shoes neatly placed beside the soft, woolen rug at the entrance.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1030.png
1081,"A proud teacher standing in front of a classroom, with drawings of animals like lions and tigers on the wall behind her.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1081.png
1165,A towering skyscraper reflecting the early morning sun.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1165.png
1583,"At the pet store, two puppies play together, one fluffy and white like cotton candy, the other sleek and black as midnight.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1583.png
1426,"The wooden cutting board is topped with fresh bread and a sharp knife, which is not in contact with the bread.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1426.png
896,A few ants stood at the top of a two-tiered cake without cream and swore their sovereignty to a passing mouse.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/896.png
694,A vintage typewriter with a sheet of paper.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/694.png
1285,"In the living room, the TV remote is not on the table.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1285.png
1287,A party with no candles on the cake.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1287.png
857,"Seven pencils in a cup, each of a different color.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/857.png
392,A striped beach umbrella in the sand with a solid blue umbrella behind it.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/392.png
571,A sphinx talking with travelers in front of the Pyramids at sunset.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/571.png
1040,A silk scarf draped over a marble statue in the foyer.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1040.png
217,"A tree with no leaves, standing in a field of green.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/217.png
1391,An elephant is not happy while taking a shower.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1391.png
164,Some oranges on the left are moldy while an orange on the right is fresh.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/164.png
301,An artist in a paint-splattered apron holding a palette.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/301.png
1277,A playground where no children are playing.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1277.png
1255,Three policemen working together to direct traffic at a busy intersection.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1255.png
50,Shelves carved from tree branches in a mystical library.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/50.png
667,"A classic race car with the number '76' painted in bold white on its rose gold door, parked at the starting line.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/667.png
1178,An orchard in full bloom.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1178.png
260,"On the grass, all the children are lying down, laughing joyfully.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/260.png
583,an octopus playing multiple instruments in an underwater band.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/583.png
1033,A glass bottle of vintage wine resting on a metallic rack in the dim light of the cellar.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1033.png
1381,A busy intersection without any policeman directing traffic.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1381.png
960,"A shorter man opens his umbrella in the rain, while a taller man does not open his umbrella in the rain.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/960.png
1034,A cotton canvas bag is lying on a wooden kitchen counter.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1034.png
460,"A garden full of flowers, yet not a single rose can be found.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/460.png
505,Three apples next to four oranges on a table.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/505.png
318,A violinist playing in a candlelit room.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/318.png
257,"In a square, several children are playing, each wearing a red T-shirt.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/257.png
519,Three birds sitting on a wire.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/519.png
